in s,C1 in V,C2 in V,C3 in V,C4 in V
1.0107E-02,2.33627E-01,7.08954E-03,3.89010E-01,2.21825E-01
1.0111E-02,2.32925E-01,6.63177E-03,3.72043E-01,2.22130E-01
1.0114E-02,2.33810E-01,6.40289E-03,3.57760E-01,2.22283E-01
1.0117E-02,2.33505E-01,7.16583E-03,3.53274E-01,2.22588E-01
1.0120E-02,2.33810E-01,7.62360E-03,3.42105E-01,2.22664E-01
1.0124E-02,2.34207E-01,7.39471E-03,3.30798E-01,2.22359E-01
1.0127E-02,2.34207E-01,8.76801E-03,3.18026E-01,2.22359E-01
1.0130E-02,2.34787E-01,8.08136E-03,3.04553E-01,2.22970E-01
1.0133E-02,2.34238E-01,7.69989E-03,2.94894E-01,2.23046E-01
1.0137E-02,2.34116E-01,6.63177E-03,2.78796E-01,2.23427E-01
1.0140E-02,2.34299E-01,5.94513E-03,2.63949E-01,2.23199E-01
1.0143E-02,2.33841E-01,6.17401E-03,2.54611E-01,2.23885E-01
1.0147E-02,2.34024E-01,5.71625E-03,2.47760E-01,2.23580E-01
1.0150E-02,2.33475E-01,5.63995E-03,2.44723E-01,2.23351E-01
1.0153E-02,2.33902E-01,5.10590E-03,2.45211E-01,2.23504E-01
1.0156E-02,2.34177E-01,5.41107E-03,2.47516E-01,2.22893E-01
1.0160E-02,2.33780E-01,5.63995E-03,2.55221E-01,2.22741E-01
1.0163E-02,2.34573E-01,5.33478E-03,2.63324E-01,2.22207E-01
1.0166E-02,2.34177E-01,4.95331E-03,2.74218E-01,2.21444E-01
1.0170E-02,2.34665E-01,4.95331E-03,2.88165E-01,2.21520E-01
1.0173E-02,2.34604E-01,5.56366E-03,3.13357E-01,2.22741E-01
1.0176E-02,2.34787E-01,5.41107E-03,3.32950E-01,2.22054E-01
1.0179E-02,2.35184E-01,5.33478E-03,3.50238E-01,2.20681E-01
1.0183E-02,2.35367E-01,5.33478E-03,3.64962E-01,2.21215E-01
1.0186E-02,2.35336E-01,6.25031E-03,3.89285E-01,2.21978E-01
1.0189E-02,2.35947E-01,6.70807E-03,4.10434E-01,2.20833E-01
1.0192E-02,2.35886E-01,7.16583E-03,4.30560E-01,2.20986E-01
1.0196E-02,2.36404E-01,7.39471E-03,4.43850E-01,2.21596E-01
1.0199E-02,2.36618E-01,7.31842E-03,4.51770E-01,2.21749E-01
1.0202E-02,2.36710E-01,7.39471E-03,4.69668E-01,2.21062E-01
1.0206E-02,2.36740E-01,6.47919E-03,4.83645E-01,2.20299E-01
1.0209E-02,2.36832E-01,6.40289E-03,4.88208E-01,2.21062E-01
1.0212E-02,2.37289E-01,6.55548E-03,4.97989E-01,2.20070E-01
1.0215E-02,2.36984E-01,6.70807E-03,5.03604E-01,2.21673E-01
1.0219E-02,2.36801E-01,7.08954E-03,5.03787E-01,2.22207E-01
1.0222E-02,2.36526E-01,6.40289E-03,5.01742E-01,2.23122E-01
1.0225E-02,2.36282E-01,6.78436E-03,4.93792E-01,2.23199E-01
1.0228E-02,2.35977E-01,6.86066E-03,4.87384E-01,2.24343E-01
1.0232E-02,2.36343E-01,6.93695E-03,4.74551E-01,2.23885E-01
1.0235E-02,2.36313E-01,7.69989E-03,4.61902E-01,2.24877E-01
1.0238E-02,2.35886E-01,7.16583E-03,4.52685E-01,2.24877E-01
1.0242E-02,2.36404E-01,7.47101E-03,4.37564E-01,2.25335E-01
1.0245E-02,2.36679E-01,6.70807E-03,4.18902E-01,2.25564E-01
1.0248E-02,2.35672E-01,6.02142E-03,3.95938E-01,2.26098E-01
1.0251E-02,2.36465E-01,6.40289E-03,3.77673E-01,2.25869E-01
1.0255E-02,2.36923E-01,6.25031E-03,3.62994E-01,2.25258E-01
1.0258E-02,2.37534E-01,6.63177E-03,3.40243E-01,2.25793E-01
1.0261E-02,2.37686E-01,7.16583E-03,3.13784E-01,2.25411E-01
1.0265E-02,2.37900E-01,7.62360E-03,3.01211E-01,2.26098E-01
1.0268E-02,2.38510E-01,7.69989E-03,2.83877E-01,2.26403E-01
1.0271E-02,2.38632E-01,8.00507E-03,2.62790E-01,2.26327E-01
1.0274E-02,2.38480E-01,9.07318E-03,2.51040E-01,2.25564E-01
1.0278E-02,2.38693E-01,7.39471E-03,2.45868E-01,2.26098E-01
1.0281E-02,2.38113E-01,6.55548E-03,2.46356E-01,2.25640E-01
1.0284E-02,2.38266E-01,6.70807E-03,2.51483E-01,2.24648E-01
1.0287E-02,2.37625E-01,6.17401E-03,2.57678E-01,2.26250E-01
1.0291E-02,2.37747E-01,6.09772E-03,2.65536E-01,2.26098E-01
1.0294E-02,2.37442E-01,5.18219E-03,2.74936E-01,2.25869E-01
1.0297E-02,2.36740E-01,4.11407E-03,2.82290E-01,2.26021E-01
1.0301E-02,2.37411E-01,4.64813E-03,2.91018E-01,2.25716E-01
1.0304E-02,2.36893E-01,3.65631E-03,3.04477E-01,2.26861E-01
1.0307E-02,2.37411E-01,4.64813E-03,3.32705E-01,2.26327E-01
1.0310E-02,2.37320E-01,4.03778E-03,3.54281E-01,2.25945E-01
1.0314E-02,2.37076E-01,4.64813E-03,3.64657E-01,2.25640E-01
1.0317E-02,2.36984E-01,5.56366E-03,3.80130E-01,2.26098E-01
1.0320E-02,2.37228E-01,5.25848E-03,4.03674E-01,2.26174E-01
1.0324E-02,2.37350E-01,5.71625E-03,4.23648E-01,2.25106E-01
1.0327E-02,2.37289E-01,5.71625E-03,4.47619E-01,2.25716E-01
1.0330E-02,2.37961E-01,6.17401E-03,4.67898E-01,2.24648E-01
1.0333E-02,2.37900E-01,5.86884E-03,4.79266E-01,2.24496E-01
1.0337E-02,2.38297E-01,5.71625E-03,4.88696E-01,2.24496E-01
1.0340E-02,2.37747E-01,5.02960E-03,4.92740E-01,2.24953E-01
1.0343E-02,2.37228E-01,5.71625E-03,4.94769E-01,2.25335E-01
1.0346E-02,2.37961E-01,6.32660E-03,4.98843E-01,2.25640E-01
1.0350E-02,2.38174E-01,6.78436E-03,5.02124E-01,2.26784E-01
1.0353E-02,2.38358E-01,5.25848E-03,5.03299E-01,2.26479E-01
1.0356E-02,2.38174E-01,6.09772E-03,4.98919E-01,2.28005E-01
1.0360E-02,2.38937E-01,6.93695E-03,4.76214E-01,2.27852E-01
1.0363E-02,2.38541E-01,5.25848E-03,4.62253E-01,2.27395E-01
1.0366E-02,2.38510E-01,5.94513E-03,4.47513E-01,2.28234E-01
1.0369E-02,2.38632E-01,5.10590E-03,4.33795E-01,2.27395E-01
1.0373E-02,2.38663E-01,5.79254E-03,4.21100E-01,2.27929E-01
1.0376E-02,2.38663E-01,5.63995E-03,4.10449E-01,2.28844E-01
1.0379E-02,2.38846E-01,5.56366E-03,4.00775E-01,2.28158E-01
1.0382E-02,2.38449E-01,6.02142E-03,3.84341E-01,2.28463E-01
1.0386E-02,2.38876E-01,5.02960E-03,3.66473E-01,2.28921E-01
1.0389E-02,2.38602E-01,4.57184E-03,3.51107E-01,2.29455E-01
1.0392E-02,2.38998E-01,5.48737E-03,3.30523E-01,2.30446E-01
1.0396E-02,2.39029E-01,4.57184E-03,3.15616E-01,2.30675E-01
1.0399E-02,2.38937E-01,5.33478E-03,2.98358E-01,2.30523E-01
1.0402E-02,2.38388E-01,5.63995E-03,2.86807E-01,2.29912E-01
1.0405E-02,2.38937E-01,4.80072E-03,2.73349E-01,2.31209E-01
1.0409E-02,2.38510E-01,5.79254E-03,2.66635E-01,2.31667E-01
1.0412E-02,2.38693E-01,4.57184E-03,2.56015E-01,2.30904E-01
1.0415E-02,2.38907E-01,5.33478E-03,2.48889E-01,2.30981E-01
1.0419E-02,2.39029E-01,5.71625E-03,2.45410E-01,2.31820E-01
1.0422E-02,2.38907E-01,5.63995E-03,2.45364E-01,2.32583E-01
1.0425E-02,2.38968E-01,4.95331E-03,2.49286E-01,2.31743E-01
1.0428E-02,2.39456E-01,4.49554E-03,2.55923E-01,2.31515E-01
1.0432E-02,2.39700E-01,4.49554E-03,2.65567E-01,2.30904E-01
1.0435E-02,2.39822E-01,5.02960E-03,2.78643E-01,2.30981E-01
1.0438E-02,2.39639E-01,5.18219E-03,2.88485E-01,2.30752E-01
1.0441E-02,2.40494E-01,6.40289E-03,3.02981E-01,2.30446E-01
1.0445E-02,2.40891E-01,5.79254E-03,3.09024E-01,2.30828E-01
1.0448E-02,2.40982E-01,5.56366E-03,3.31942E-01,2.30981E-01
1.0451E-02,2.41013E-01,5.79254E-03,3.65954E-01,2.30370E-01
1.0455E-02,2.40768E-01,6.40289E-03,3.88369E-01,2.30218E-01
1.0458E-02,2.40677E-01,6.55548E-03,4.00103E-01,2.29378E-01
1.0461E-02,2.41653E-01,7.16583E-03,4.24273E-01,2.28463E-01
1.0464E-02,2.42081E-01,6.09772E-03,4.32620E-01,2.29531E-01
1.0468E-02,2.42874E-01,7.31842E-03,4.49862E-01,2.28387E-01
1.0471E-02,2.42844E-01,7.85248E-03,4.68036E-01,2.29684E-01
1.0474E-02,2.43301E-01,9.07318E-03,4.75741E-01,2.30218E-01
1.0478E-02,2.43454E-01,7.85248E-03,4.86499E-01,2.29989E-01
1.0481E-02,2.42538E-01,7.39471E-03,4.92907E-01,2.30752E-01
1.0484E-02,2.42172E-01,8.15765E-03,4.94326E-01,2.30065E-01
1.0487E-02,2.41837E-01,7.31842E-03,4.99347E-01,2.29912E-01
1.0491E-02,2.42294E-01,7.01324E-03,5.02780E-01,2.28615E-01
1.0494E-02,2.42020E-01,7.24213E-03,5.03039E-01,2.28234E-01
1.0497E-02,2.42020E-01,6.02142E-03,5.01544E-01,2.28921E-01
1.0500E-02,2.42569E-01,5.86884E-03,4.95608E-01,2.28921E-01
1.0504E-02,2.41928E-01,5.41107E-03,4.88879E-01,2.29302E-01
1.0507E-02,2.42966E-01,6.40289E-03,4.78686E-01,2.29226E-01
1.0510E-02,2.42844E-01,7.47101E-03,4.67822E-01,2.29455E-01
1.0514E-02,2.43362E-01,7.24213E-03,4.46826E-01,2.28463E-01
1.0517E-02,2.43942E-01,6.78436E-03,4.26608E-01,2.29302E-01
1.0520E-02,2.44247E-01,8.23395E-03,4.04971E-01,2.27852E-01
1.0523E-02,2.43912E-01,8.00507E-03,3.83593E-01,2.28844E-01
1.0527E-02,2.44247E-01,7.69989E-03,3.62536E-01,2.29149E-01
1.0530E-02,2.44034E-01,7.62360E-03,3.35803E-01,2.29531E-01
1.0533E-02,2.44034E-01,7.16583E-03,3.16272E-01,2.29073E-01
1.0537E-02,2.43210E-01,6.93695E-03,3.00555E-01,2.29073E-01
1.0540E-02,2.43484E-01,7.16583E-03,2.83038E-01,2.29684E-01
1.0543E-02,2.43759E-01,7.24213E-03,2.69427E-01,2.29760E-01
1.0546E-02,2.43668E-01,6.17401E-03,2.62301E-01,2.28844E-01
1.0550E-02,2.43698E-01,6.63177E-03,2.52734E-01,2.29073E-01
1.0553E-02,2.44247E-01,6.47919E-03,2.45349E-01,2.30752E-01
1.0556E-02,2.43973E-01,6.78436E-03,2.43197E-01,2.31286E-01
1.0559E-02,2.44095E-01,6.55548E-03,2.43365E-01,2.31515E-01
1.0563E-02,2.44247E-01,6.40289E-03,2.44861E-01,2.31972E-01
1.0566E-02,2.43729E-01,6.93695E-03,2.50140E-01,2.31515E-01
1.0569E-02,2.44339E-01,7.08954E-03,2.54382E-01,2.31133E-01
1.0573E-02,2.44492E-01,7.01324E-03,2.62530E-01,2.31591E-01
1.0576E-02,2.44980E-01,7.24213E-03,2.75210E-01,2.32506E-01
1.0579E-02,2.44644E-01,6.93695E-03,2.95260E-01,2.31515E-01
1.0582E-02,2.45102E-01,7.24213E-03,3.23779E-01,2.32354E-01
1.0586E-02,2.44766E-01,7.39471E-03,3.39251E-01,2.32278E-01
1.0589E-02,2.45193E-01,7.69989E-03,3.67740E-01,2.32812E-01
1.0592E-02,2.45163E-01,7.47101E-03,3.95648E-01,2.33193E-01
1.0595E-02,2.45651E-01,8.15765E-03,4.21405E-01,2.34414E-01
1.0599E-02,1.31546E-01,7.24213E-03,4.23800E-01,1.32104E-01
1.0602E-02,-2.13486E-01,6.63177E-03,1.22851E-01,-2.18391E-01
1.0605E-02,-2.13852E-01,7.54730E-03,9.93622E-03,-2.18086E-01
1.0609E-02,-2.14371E-01,7.24213E-03,7.22015E-03,-2.19230E-01
1.0612E-02,-2.15042E-01,7.62360E-03,7.25067E-03,-2.19993E-01
1.0615E-02,-2.15500E-01,5.25848E-03,7.90680E-03,-2.20527E-01
1.0618E-02,-2.16385E-01,4.80072E-03,9.29535E-03,-2.20374E-01
1.0622E-02,-2.16965E-01,5.56366E-03,9.61578E-03,-2.20985E-01
1.0625E-02,-2.16751E-01,6.55548E-03,1.62534E-02,-2.20832E-01
1.0628E-02,-2.17209E-01,5.56366E-03,1.78860E-02,-2.20832E-01
1.0632E-02,-2.16812E-01,6.70807E-03,2.59579E-02,-2.20451E-01
1.0635E-02,-2.17239E-01,6.40289E-03,2.14871E-02,-2.20069E-01
1.0638E-02,-2.17331E-01,6.63177E-03,2.28757E-02,-2.19688E-01
1.0641E-02,-2.17514E-01,6.17401E-03,2.40048E-02,-2.19535E-01
1.0645E-02,-2.17606E-01,6.86066E-03,3.25955E-02,-2.17933E-01
1.0648E-02,-2.17850E-01,6.55548E-03,2.49966E-02,-2.18162E-01
1.0651E-02,-2.17453E-01,6.17401E-03,4.01944E-02,-2.16483E-01
1.0654E-02,-2.17545E-01,6.63177E-03,3.20004E-02,-2.18467E-01
1.0658E-02,-2.17636E-01,6.78436E-03,3.15579E-02,-2.19077E-01
1.0661E-02,-2.16965E-01,6.47919E-03,4.13541E-02,-2.18696E-01
1.0664E-02,-2.16599E-01,7.39471E-03,2.72092E-02,-2.19993E-01
1.0668E-02,-2.16415E-01,7.54730E-03,3.65170E-02,-2.19535E-01
1.0671E-02,-2.16232E-01,7.85248E-03,5.04330E-02,-2.20222E-01
1.0674E-02,-2.16171E-01,7.16583E-03,3.69901E-02,-2.20832E-01
1.0677E-02,-2.16812E-01,7.39471E-03,3.22751E-02,-2.20832E-01
1.0681E-02,-2.16995E-01,5.02960E-03,5.09061E-02,-2.21977E-01
1.0684E-02,-2.17422E-01,5.33478E-03,5.68570E-02,-2.22129E-01
1.0687E-02,-2.17941E-01,5.63995E-03,3.68222E-02,-2.21290E-01
1.0691E-02,-2.18765E-01,5.10590E-03,3.78293E-02,-2.22511E-01
1.0694E-02,-2.18735E-01,4.95331E-03,5.67502E-02,-2.22206E-01
1.0697E-02,-2.18704E-01,4.57184E-03,5.43393E-02,-2.22053E-01
1.0700E-02,-2.18430E-01,4.95331E-03,3.71426E-02,-2.22129E-01
1.0704E-02,-2.18307E-01,4.95331E-03,3.83481E-02,-2.21671E-01
1.0707E-02,-2.17300E-01,4.87701E-03,5.89932E-02,-2.22206E-01
1.0710E-02,-2.16354E-01,6.25031E-03,6.69431E-02,-2.21137E-01
1.0713E-02,-2.16415E-01,5.25848E-03,5.42325E-02,-2.21977E-01
1.0717E-02,-2.15836E-01,7.16583E-03,4.10794E-02,-2.21443E-01
1.0720E-02,-2.15927E-01,7.08954E-03,4.70151E-02,-2.22206E-01
1.0723E-02,-2.15958E-01,7.24213E-03,6.79807E-02,-2.22740E-01
1.0727E-02,-2.15744E-01,7.92877E-03,7.95773E-02,-2.22663E-01
1.0730E-02,-2.15378E-01,7.39471E-03,6.32809E-02,-2.23350E-01
1.0733E-02,-2.15286E-01,7.69989E-03,4.45584E-02,-2.22358E-01
1.0736E-02,-2.15805E-01,7.16583E-03,4.53976E-02,-2.22206E-01
1.0740E-02,-2.15591E-01,7.01324E-03,6.67142E-02,-2.21519E-01
1.0743E-02,-2.15744E-01,6.40289E-03,7.80667E-02,-2.20832E-01
1.0746E-02,-2.15927E-01,6.55548E-03,6.83011E-02,-2.22282E-01
1.0749E-02,-2.15744E-01,6.93695E-03,4.77628E-02,-2.21519E-01
1.0753E-02,-2.16080E-01,7.01324E-03,4.35208E-02,-2.19077E-01
1.0756E-02,-2.15958E-01,6.70807E-03,5.98477E-02,-2.19993E-01
1.0759E-02,-2.15958E-01,6.63177E-03,7.97452E-02,-2.20527E-01
1.0763E-02,-2.15958E-01,6.32660E-03,8.41245E-02,-2.20298E-01
1.0766E-02,-2.15866E-01,6.47919E-03,7.08951E-02,-2.20832E-01
1.0769E-02,-2.15775E-01,6.78436E-03,5.43393E-02,-2.20069E-01
1.0772E-02,-2.14828E-01,6.78436E-03,4.68167E-02,-2.20451E-01
1.0776E-02,-2.15042E-01,7.39471E-03,5.71622E-02,-2.19840E-01
1.0779E-02,-2.15103E-01,7.39471E-03,7.81735E-02,-2.20069E-01
1.0782E-02,-2.14615E-01,7.24213E-03,9.52786E-02,-2.20146E-01
1.0786E-02,-2.14523E-01,7.39471E-03,9.86966E-02,-2.20298E-01
1.0789E-02,-2.14218E-01,7.01324E-03,8.66574E-02,-2.20603E-01
1.0792E-02,-2.14005E-01,6.25031E-03,6.53867E-02,-2.19917E-01
1.0795E-02,-2.14127E-01,5.71625E-03,5.19284E-02,-2.20985E-01
1.0799E-02,-2.13974E-01,5.41107E-03,5.97867E-02,-2.20603E-01
1.0802E-02,-2.14676E-01,4.87701E-03,8.19272E-02,-2.20298E-01
1.0805E-02,-2.14371E-01,5.02960E-03,9.88797E-02,-2.19917E-01
1.0808E-02,-2.14249E-01,5.18219E-03,9.48056E-02,-2.20146E-01
1.0812E-02,-2.14157E-01,5.48737E-03,8.01266E-02,-2.19688E-01
1.0815E-02,-2.14188E-01,5.18219E-03,6.04581E-02,-2.19306E-01
1.0818E-02,-2.14218E-01,5.33478E-03,5.21115E-02,-2.19383E-01
1.0822E-02,-2.14401E-01,5.02960E-03,6.26096E-02,-2.18162E-01
1.0825E-02,-2.14340E-01,5.10590E-03,8.47043E-02,-2.19154E-01
1.0828E-02,-2.14767E-01,4.64813E-03,1.01382E-01,-2.18391E-01
1.0831E-02,-2.14066E-01,5.41107E-03,1.06021E-01,-2.18086E-01
1.0835E-02,-2.14005E-01,4.95331E-03,8.94955E-02,-2.17857E-01
1.0838E-02,-2.13943E-01,5.94513E-03,7.31992E-02,-2.16941E-01
1.0841E-02,-2.13638E-01,5.33478E-03,5.83371E-02,-2.16941E-01
1.0845E-02,-2.13547E-01,4.95331E-03,5.65823E-02,-2.17552E-01
1.0848E-02,-2.13272E-01,5.10590E-03,6.82248E-02,-2.17018E-01
1.0851E-02,-2.13272E-01,5.79254E-03,9.00296E-02,-2.17399E-01
1.0854E-02,-2.12631E-01,5.02960E-03,1.08554E-01,-2.17170E-01
1.0858E-02,-2.12662E-01,5.71625E-03,1.17938E-01,-2.16712E-01
1.0861E-02,-2.12204E-01,5.56366E-03,1.15115E-01,-2.17475E-01
1.0864E-02,-2.12326E-01,6.17401E-03,9.56296E-02,-2.17704E-01
1.0867E-02,-2.12296E-01,6.78436E-03,7.48471E-02,-2.16865E-01
1.0871E-02,-2.11929E-01,7.47101E-03,6.33115E-02,-2.17704E-01
1.0874E-02,-2.11533E-01,7.54730E-03,6.27011E-02,-2.17704E-01
1.0877E-02,-2.10770E-01,8.15765E-03,7.82040E-02,-2.18238E-01
1.0881E-02,-2.10190E-01,8.46283E-03,1.00726E-01,-2.17704E-01
1.0884E-02,-2.10068E-01,9.07318E-03,1.17892E-01,-2.17780E-01
1.0887E-02,-2.09732E-01,8.23395E-03,1.23416E-01,-2.18238E-01
1.0890E-02,-2.09793E-01,8.15765E-03,1.15558E-01,-2.18162E-01
1.0894E-02,-2.09427E-01,7.47101E-03,9.85440E-02,-2.18696E-01
1.0897E-02,-2.09427E-01,8.08136E-03,6.97049E-02,-2.17475E-01
1.0900E-02,-2.09396E-01,8.15765E-03,6.20297E-02,-2.17475E-01
1.0904E-02,-2.09396E-01,8.00507E-03,6.56003E-02,-2.17323E-01
1.0907E-02,-2.09671E-01,8.31024E-03,8.17746E-02,-2.17399E-01
1.0910E-02,-2.09946E-01,8.00507E-03,1.02725E-01,-2.17704E-01
1.0913E-02,-2.09732E-01,9.22577E-03,1.21783E-01,-2.16560E-01
1.0917E-02,-2.09854E-01,7.85248E-03,1.27353E-01,-2.17246E-01
1.0920E-02,-2.10068E-01,7.69989E-03,1.20364E-01,-2.17094E-01
1.0923E-02,-2.09854E-01,8.00507E-03,1.04388E-01,-2.17170E-01
1.0926E-02,-2.09885E-01,6.47919E-03,8.81680E-02,-2.17399E-01
1.0930E-02,-2.10342E-01,7.24213E-03,7.08035E-02,-2.16712E-01
1.0933E-02,-2.10098E-01,7.08954E-03,6.59970E-02,-2.16789E-01
1.0936E-02,-2.10861E-01,6.55548E-03,7.64340E-02,-2.16712E-01
1.0940E-02,-2.10770E-01,6.78436E-03,9.46683E-02,-2.16636E-01
1.0943E-02,-2.10800E-01,6.47919E-03,1.12887E-01,-2.16941E-01
1.0946E-02,-2.10770E-01,5.79254E-03,1.29443E-01,-2.16789E-01
1.0949E-02,-2.10495E-01,6.63177E-03,1.38171E-01,-2.16789E-01
1.0953E-02,-2.10800E-01,6.63177E-03,1.34951E-01,-2.17323E-01
1.0956E-02,-2.10373E-01,6.93695E-03,1.21249E-01,-2.16941E-01
1.0959E-02,-2.10648E-01,6.40289E-03,1.00039E-01,-2.16102E-01
1.0962E-02,-2.10892E-01,6.47919E-03,8.45822E-02,-2.16483E-01
1.0966E-02,-2.10953E-01,6.63177E-03,7.45267E-02,-2.16560E-01
1.0969E-02,-2.11014E-01,5.63995E-03,7.09256E-02,-2.15263E-01
1.0972E-02,-2.11349E-01,5.79254E-03,8.39871E-02,-2.16026E-01
1.0976E-02,-2.10495E-01,5.79254E-03,1.06479E-01,-2.15186E-01
1.0979E-02,-2.10556E-01,5.18219E-03,1.25705E-01,-2.16483E-01
1.0982E-02,-2.10617E-01,5.56366E-03,1.40155E-01,-2.17246E-01
1.0985E-02,-2.10861E-01,5.79254E-03,1.40735E-01,-2.18009E-01
1.0989E-02,-2.10190E-01,5.63995E-03,1.29565E-01,-2.18162E-01
1.0992E-02,-2.10007E-01,6.25031E-03,1.09027E-01,-2.17094E-01
1.0995E-02,-2.09702E-01,5.79254E-03,8.28885E-02,-2.17323E-01
1.0999E-02,-2.10037E-01,4.80072E-03,7.09866E-02,-2.17475E-01
1.1002E-02,-2.10617E-01,5.79254E-03,7.08951E-02,-2.17857E-01
1.1005E-02,-2.09457E-01,5.33478E-03,8.20645E-02,-2.17399E-01
1.1008E-02,-2.09641E-01,5.48737E-03,1.03045E-01,-2.17323E-01
1.1012E-02,-2.09824E-01,6.17401E-03,1.23919E-01,-2.15873E-01
1.1015E-02,-2.09396E-01,6.09772E-03,1.39392E-01,-2.15644E-01
1.1018E-02,-2.09152E-01,5.48737E-03,1.45373E-01,-2.15568E-01
1.1021E-02,-2.09396E-01,5.18219E-03,1.40719E-01,-2.15034E-01
1.1025E-02,-2.09579E-01,4.72443E-03,1.21722E-01,-2.16407E-01
1.1028E-02,-2.09549E-01,5.41107E-03,1.01123E-01,-2.16331E-01
1.1031E-02,-2.09763E-01,5.10590E-03,8.65964E-02,-2.15949E-01
1.1035E-02,-2.09213E-01,5.41107E-03,7.64645E-02,-2.16026E-01
1.1038E-02,-2.09732E-01,6.17401E-03,7.38858E-02,-2.15797E-01
1.1041E-02,-2.09396E-01,6.32660E-03,8.38651E-02,-2.16178E-01
1.1044E-02,-2.08817E-01,6.70807E-03,1.00589E-01,-2.16560E-01
1.1048E-02,-2.09305E-01,5.79254E-03,1.19067E-01,-2.16407E-01
1.1051E-02,-2.09183E-01,4.64813E-03,1.39209E-01,-2.16865E-01
1.1054E-02,-2.09702E-01,5.79254E-03,1.52636E-01,-2.16789E-01
1.1058E-02,-2.09518E-01,4.95331E-03,1.56405E-01,-2.17475E-01
1.1061E-02,-2.09427E-01,5.02960E-03,1.52713E-01,-2.16102E-01
1.1064E-02,-2.09183E-01,5.41107E-03,1.40536E-01,-2.15721E-01
1.1067E-02,-2.09488E-01,5.48737E-03,1.20196E-01,-2.15797E-01
1.1071E-02,-2.09518E-01,5.71625E-03,9.57364E-02,-2.15568E-01
1.1074E-02,-2.09213E-01,5.79254E-03,8.37125E-02,-2.15492E-01
1.1077E-02,-2.09793E-01,4.95331E-03,7.82803E-02,-2.14424E-01
1.1080E-02,-2.09427E-01,5.10590E-03,8.12558E-02,-2.14652E-01
1.1084E-02,-2.08969E-01,4.95331E-03,9.29745E-02,-2.14881E-01
1.1087E-02,-2.09610E-01,6.25031E-03,1.08600E-01,-2.15644E-01
1.1090E-02,-2.08389E-01,5.56366E-03,1.28543E-01,-2.15339E-01
1.1094E-02,-2.07993E-01,7.39471E-03,1.49325E-01,-2.14881E-01
1.1097E-02,-2.07382E-01,7.54730E-03,1.60708E-01,-2.16102E-01
1.1100E-02,-2.06314E-01,7.54730E-03,1.57779E-01,-2.14652E-01
1.1103E-02,-2.06711E-01,7.69989E-03,1.43344E-01,-2.14805E-01
1.1107E-02,-2.06131E-01,7.54730E-03,1.24514E-01,-2.15263E-01
1.1110E-02,-2.05795E-01,7.85248E-03,1.02633E-01,-2.15339E-01
1.1113E-02,-2.05765E-01,7.62360E-03,8.30106E-02,-2.15797E-01
1.1116E-02,-2.05582E-01,7.39471E-03,7.76395E-02,-2.15263E-01
1.1120E-02,-2.05307E-01,8.92059E-03,8.45364E-02,-2.15797E-01
1.1123E-02,-2.05154E-01,8.00507E-03,9.79184E-02,-2.14424E-01
1.1126E-02,-2.05063E-01,9.07318E-03,1.15374E-01,-2.13737E-01
1.1130E-02,-2.04361E-01,8.46283E-03,1.35028E-01,-2.14652E-01
1.1133E-02,-2.04269E-01,8.92059E-03,1.52881E-01,-2.14424E-01
1.1136E-02,-2.04056E-01,8.53912E-03,1.61471E-01,-2.13813E-01
1.1139E-02,-2.03720E-01,9.07318E-03,1.58481E-01,-2.14881E-01
1.1143E-02,-2.03598E-01,8.69171E-03,1.42169E-01,-2.13966E-01
1.1146E-02,-2.03323E-01,9.60724E-03,1.25598E-01,-2.14271E-01
1.1149E-02,-2.03140E-01,9.14948E-03,1.10339E-01,-2.12745E-01
1.1153E-02,-2.03201E-01,8.76801E-03,9.48666E-02,-2.12974E-01
1.1156E-02,-2.03232E-01,8.38654E-03,8.55435E-02,-2.13355E-01
1.1159E-02,-2.04514E-01,8.38654E-03,8.13016E-02,-2.13889E-01
1.1162E-02,-2.04971E-01,8.15765E-03,8.80002E-02,-2.13737E-01
1.1166E-02,-2.05368E-01,6.63177E-03,1.00940E-01,-2.12364E-01
1.1169E-02,-2.06406E-01,6.63177E-03,1.16015E-01,-2.12516E-01
1.1172E-02,-2.06436E-01,7.01324E-03,1.35745E-01,-2.12287E-01
1.1175E-02,-2.06284E-01,5.86884E-03,1.56497E-01,-2.12440E-01
1.1179E-02,-2.06894E-01,5.86884E-03,1.68887E-01,-2.11677E-01
1.1182E-02,-2.06711E-01,5.56366E-03,1.73785E-01,-2.10990E-01
1.1185E-02,-2.06741E-01,5.56366E-03,1.72656E-01,-2.09998E-01
1.1189E-02,-2.07169E-01,5.71625E-03,1.63745E-01,-2.10456E-01
1.1192E-02,-2.06924E-01,5.56366E-03,1.49432E-01,-2.09083E-01
1.1195E-02,-2.07199E-01,5.56366E-03,1.31320E-01,-2.08930E-01
1.1198E-02,-2.07077E-01,4.87701E-03,1.13406E-01,-2.09312E-01
1.1202E-02,-2.06985E-01,5.41107E-03,9.78879E-02,-2.09159E-01
1.1205E-02,-2.07016E-01,5.33478E-03,8.86868E-02,-2.09159E-01
1.1208E-02,-2.06985E-01,5.79254E-03,8.80154E-02,-2.09159E-01
1.1212E-02,-2.06161E-01,5.71625E-03,9.69876E-02,-2.09846E-01
1.1215E-02,-2.06009E-01,6.47919E-03,1.12552E-01,-2.10075E-01
